Asset A,Asset B,Normal SDD,SDD,Dummy Same Sector
ETC,CMCSA,194.9485969654416,31.152310263490868,0
ETC,CMA,252.65955727136344,54.04810032434271,0
ETC,CAG,215.34152112354036,32.608101427145314,0
ETC,COP,230.00578477670018,46.4517213385451,0
ETC,ED,176.9133539197578,29.250127226580723,0
ETC,STZ,209.87935785084244,36.23530735190029,0
ETC,COO,157.86190319073853,23.679124849980163,0
ETC,CPRT,1399.8713773319275,33.53985760723197,0
ETC,GLW,262.2146251066263,47.14173152992697,0
ETC,COST,19167.68934153584,35.067894421772195,0
ETC,CTRA,347.7563128874906,65.30963657633035,0
ETC,CCI,18874.628785184137,29.10134778677903,0
ETC,CSX,200.6995132076119,33.33772105647993,0
ETC,CMI,220.49221672443588,36.2057902043229,0
ETC,CVS,103673.63693168397,43.22793741967323,0
ETC,DHI,179.4599476336879,29.5856265989551,0
ETC,DHR,2111.1899260939954,27.1030210152852,0
ETC,DRI,191.7690601316691,35.54091001330581,0
ETC,DVA,719.7354270025589,41.78771434427192,0
ETC,DE,231.52344986534416,37.00051889090988,0
ETC,DAL,207.31204451036325,39.08463789061822,0
ETC,XRAY,176.18105647365007,29.132251770030965,0
ETC,DVN,274.43110201129105,80.13082559770297,0
ETC,DXCM,156789.93541665282,145.28285324817247,0
ETC,FANG,246.04755303313442,65.40645856423433,0
ETC,DLR,1284.6910600768674,32.27008088358863,0
ETC,DFS,213.6214303138114,41.674070057722176,0
ETC,DISCA,217.3712098694645,35.763800110021144,0
ETC,DISCK,210.31169890607313,35.101134744167595,0
ETC,DISH,168.25866881858687,28.342756698926497,0
ETC,DG,4444.506036282037,41.42516343822134,0
ETC,DLTR,270.83184872642744,44.92804090423276,0
ETC,D,199.80063326232477,29.58426116416302,0
ETC,DPZ,301.97454458221256,34.02264085642238,0
ETC,DOV,181.7605254545347,29.756773228680885,0
ETC,DOW,249.23489044572273,49.271135112839005,0
ETC,DTE,170.4095038688527,28.711805416805042,0
ETC,DUK,164.1623719182105,28.523668307721135,0
ETC,DRE,429.6057664279831,29.85335744316517,0
ETC,DD,278.6017069155766,61.455238949920314,0
ETC,DXC,306.6583303834303,102.803109216379,0
ETC,EMN,250.1070874386923,46.214542490817635,0
ETC,ETN,178.8669285012726,29.672193733999844,0
ETC,EBAY,186.93731098437092,30.967122537274538,0
ETC,ECL,161.01650709445985,27.788858274242603,0
ETC,EIX,198.40193816915837,30.54726439277114,0
ETC,EW,796.773696797742,40.65177563763672,0
ETC,EA,331.8489707982873,29.163041747736056,0
ETC,EMR,227.8352439139146,39.54920578770739,0
ETC,ENPH,inf,914.7017777401859,0
ETC,ETR,665.5025811383724,32.909673413481215,0
ETC,EOG,269.2102861968292,66.57215362128332,0
ETC,EPAM,552.463633362132,27.797820638799486,0
ETC,EFX,235.83929781202357,27.123361869605606,0
ETC,EQIX,1992339.7535238918,40.4389935526345,0
ETC,EQR,202.71623076653242,32.008225967847196,0
ETC,ESS,193.8542300070018,31.254136732623028,0
ETC,EL,295.1337551742859,30.306808658304384,0
ETC,ETSY,235.80502542073816,43.73330918180735,0
ETC,EVRG,225.2060651637209,27.048607881076883,0
ETC,ES,1098.8128083094277,31.25894355320957,0
ETC,RE,194.58624451210488,28.47089555860073,0
ETC,EXC,189.7470171992092,31.602424743651554,0
ETC,EXPE,219.92711505442747,43.16667832744334,0
ETC,EXPD,239.78788889502164,37.47853910895378,0
ETC,EXR,198.64873586900546,29.84130820410177,0
ETC,XOM,257.23781725032734,52.40585614251901,0
ETC,FFIV,289.7752342439286,50.82823326654092,0
ETC,FDS,124.69377009730877,25.18301029433768,0
ETC,FAST,263.2693341176082,35.663801094163716,0
ETC,FRT,208.3251113601309,36.01770225210566,0
ETC,FDX,270.16957259503084,51.8389817515738,0
ETC,FIS,1269.0031166955491,30.0318056756598,0
ETC,FITB,208.31330874971997,37.875730322060434,0
ETC,FE,338.03133014717207,30.434944298857506,0
ETC,FRC,218.5592247551719,34.20557251576888,0
ETC,FISV,963.6564890743095,35.57508788358044,0
ETC,FLT,180.93972557583496,29.367627073207615,0
ETC,FMC,230.771558409395,31.749962600807923,0
ETC,F,213.8705019743992,39.007841570407415,0
ETC,FTV,242.69277409069522,45.359809788977245,0
ETC,FBHS,230.44053559561777,30.574797321526603,0
ETC,FOXA,211.0027893878007,36.2532144198801,0
ETC,FOX,209.47829079686252,36.04050328359894,0
ETC,BEN,268.1136632074197,53.71754511980694,0
ETC,FCX,255.92736998937164,52.75058485600996,0
ETC,GPS,269.23242017629946,70.7061807437623,0
ETC,GRMN,222.58346880410832,33.5662037061736,0
ETC,IT,216.5053331718918,37.78709619525483,0
ETC,GNRC,537825.6802903176,102.14644919522591,0
ETC,GD,201.7286170956116,33.739463387026326,0
ETC,GE,160.07857911940218,26.088944181553902,0
ETC,GIS,572.3300831661903,32.02106089131318,0
ETC,GM,231.61924526317705,43.146173633011685,0
ETC,GPC,222.9051710606123,39.303526109774374,0
ETC,GILD,19693.00327284638,32.571114967101664,0
ETC,GL,186.64849694246325,30.21735989523132,0
ETC,GPN,284.60699111095914,27.439526979579718,0
ETC,GS,182.85735623307843,30.130566390100068,0
ETC,GWW,243.35073624170883,36.746436939651815,0
ETC,HAL,273.8234539733813,80.23862331605892,0
ETC,HIG,197.2016555117695,34.167933507364886,0
ETC,HAS,207.43997505692755,37.10140422244041,0
ETC,HCA,171.03506811316595,28.707895671112304,0
ETC,PEAK,209.28121815281327,30.754675395735923,0
ETC,HSIC,165.5416605771122,28.10782377972639,0
ETC,HSY,25241.802774513606,38.53864614863767,0
ETC,HES,241.23888206083137,45.77589753612241,0
ETC,HPE,254.40965284245334,46.647466481475945,0
ETC,HLT,174.65184047601625,28.742748577651867,0
ETC,HOLX,176.9878207577787,29.08523090589545,0
ETC,HD,191.41244453528634,30.237751368062938,0
ETC,HON,189.1995897559063,31.61073200041482,0
ETC,HRL,34043.33608227723,30.5991308713673,0
ETC,HST,226.4483291315857,40.16973171601503,0
ETC,HWM,235.62595417240198,45.59167966941163,0
ETC,HPQ,160.04526987944706,27.282738922849617,0
ETC,HUM,1146.1713387690804,41.63339411456557,0
ETC,HBAN,219.9548141967643,38.420093924118426,0
ETC,HII,193.90000251103277,31.283821926660632,0
ETC,IEX,169.4997937635456,28.880221072023268,0
ETC,IDXX,317.0703126228225,30.10291234311219,0
ETC,INFO,401.32215719954246,33.26078388449812,0
ETC,ITW,201.46649185301578,31.49550549020602,0
ETC,ILMN,218.54471199230295,35.571482325797206,0
ETC,INCY,341.69576456325126,37.24414103599591,0
ETC,IR,183.06508085489543,27.577080142783057,0
ETC,INTC,260.1561518523352,36.679574307454715,0
ETC,ICE,288.30971266404896,30.887338251994944,0
ETC,IBM,172.23342687376697,29.295376352651523,0
ETC,IP,222.06564525649327,36.57886582740998,0
ETC,IPG,183.26939613383357,30.71440141909078,0
ETC,IFF,189.3864318824398,30.945586159722794,0
ETC,INTU,160.74628131144112,28.324684908358197,0
ETC,ISRG,197.5856200904641,31.275295449493207,0
ETC,IVZ,230.2788670249539,46.78686868250679,0
ETC,IPGP,339.05226314029915,58.32058610713034,0
ETC,IQV,163.94553878278282,27.49613612160418,0
ETC,IRM,242.5420527081714,38.81626460622433,0
ETC,JKHY,254.1696790338394,31.543555753827107,0
ETC,J,214.33325055514945,30.316813295408288,0
ETC,JBHT,300.0287391218188,38.44802797230085,0
ETC,SJM,253.76406142201904,34.79675739274446,0
ETC,JNJ,161.00538443676413,29.016059773079682,0
ETC,JCI,205.92467216298206,33.1638055974954,0
ETC,JPM,211.84602439455875,32.65865049541439,0
ETC,JNPR,258.8647899142625,41.776196440088384,0
ETC,K,466.5702281842189,34.128964683128544,0
ETC,KEY,197.49200839734215,34.48364306044677,0
ETC,KEYS,274.54905825249966,38.2341908312666,0
ETC,KMB,456.63849292848806,28.37984167281597,0
ETC,KIM,213.35567585798384,38.913725839407455,0
ETC,KMI,172.2370331523524,28.704652584720055,0
ETC,KLAC,897.3910576269298,50.29852722581764,0
ETC,KHC,254.15030626669784,40.73293497387777,0
ETC,KR,368.63686638980096,37.37414969605652,0
ETC,LHX,1313.9268454780427,30.24811328407076,0
ETC,LH,152.84779634172406,25.699927451965507,0
ETC,LRCX,2229.850137717278,48.63262539605576,0
ETC,LW,203.62192816543617,32.223240794438254,0
ETC,LVS,226.59740832709883,37.82427701418662,0
ETC,LDOS,10996683.308939673,44.54917180679941,0
ETC,LEN,164.94859934318657,27.701313433430027,0
ETC,LLY,528.183032455646,28.362444074467707,0
ETC,LNC,222.08075375180147,47.13707956809931,0
ETC,LIN,237.8965475308368,28.193642458594216,0
ETC,LYV,195.06235975972822,34.397890795132525,0
ETC,LKQ,233.9663431952747,43.51687646755576,0
ETC,LMT,343.67090495993915,28.602477528600208,0
ETC,L,175.20466886522158,29.32465737455521,0
ETC,LOW,208.6866181923859,35.07166163128774,0
ETC,LUMN,292.7796482167256,34.39275628092213,0
ETC,LYB,235.92604708587817,45.34113011699712,0
ETC,MTB,202.61167522715772,34.6050439629291,0
ETC,MRO,291.3942286076062,87.3579131402924,0
ETC,MPC,245.99317215877667,54.12549786620766,0
ETC,MKTX,inf,56.980797906327176,0
ETC,MAR,196.6729868772114,34.81394643321448,0
ETC,MMC,187.3974690835946,27.514218533106295,0
ETC,MLM,253.11013436813192,37.01323560331823,0
ETC,MAS,205.48182451481168,32.6372094024044,0
ETC,MA,286.5646206850587,26.903173918657348,0
ETC,MTCH,300.1526070009028,33.227397231265584,0
ETC,MKC,198.5949919237521,31.691026103824136,0
ETC,MCD,155.48436119778967,27.18563599459092,0
ETC,MCK,inf,32.5287673862414,0
ETC,MDT,957.2303147550929,36.80500071723719,0
ETC,MRK,778.6818265992083,32.38689342146501,0
ETC,FB,174.0678516999719,28.7703281481362,0
ETC,MET,174.81568423536712,29.464353454768283,0
ETC,MTD,161.29651468313142,28.0353168195367,0
ETC,MGM,197.54911351594737,38.8848600146703,0
ETC,MCHP,211.2973050959883,35.605066246002394,0
ETC,MU,264.5768868777585,33.961635926740826,0
ETC,MSFT,6644.473646103088,30.850975063733742,0
ETC,MAA,399.0886624510735,33.438364767917705,0
ETC,MRNA,347.3556469846674,69.0716197197746,0
ETC,MHK,197.47201111373903,35.16161053644676,0
ETC,TAP,226.6717450828875,38.02669600695636,0
ETC,MDLZ,162.1553839908342,26.99072189872785,0
ETC,MPWR,245.75446952546605,35.36240468589615,0
ETC,MNST,258.8596600185665,23.630933395028215,0
ETC,MCO,725.736872942384,29.84435678410248,0
ETC,MS,187.54282933187403,31.29781493770205,0
ETC,MOS,253.60142292967907,60.4539043031429,0
ETC,MSI,326.2863075898667,27.255702531557215,0
ETC,MSCI,1329.4508647091204,28.31879328293165,0
ETC,NDAQ,266.79170992951,28.512370176863485,0
ETC,NTAP,310.69300140412565,62.212262635923,0
ETC,NFLX,234.5622788852332,36.48317153368776,0
ETC,NWL,558.9125918402711,44.12661120932797,0
ETC,NEM,4295.039685354921,45.01348097600575,0
ETC,NWSA,200.66838316080992,32.42026196951173,0
ETC,NWS,197.72707708877044,32.03062865572329,0
ETC,NEE,33080.617528119685,33.10050660361507,0
ETC,NLSN,244.70675935527,45.572142059712164,0
ETC,NKE,195.9215396457323,31.599535360193883,0
ETC,NI,142.1454536362613,26.664505060979096,0
ETC,NSC,186.4478040286547,31.166233057724153,0
ETC,NTRS,232.86278687968084,37.03158595117672,0
ETC,NLOK,265.1207280913366,34.24811691345938,0
ETC,NCLH,226.01954430902947,56.17515325815001,0
ETC,NRG,249.21738499819264,43.60092754082298,0
ETC,NUE,259.1415000553467,47.36596116803005,0
ETC,NVDA,303.49841858871207,40.53682265263237,0
ETC,NVR,180.90733627331602,29.360137508861353,0
ETC,NXPI,194.49734070234317,30.88545423513828,0
ETC,ORLY,230.09601124100715,37.070646631064704,0
ETC,OXY,261.9159853117984,73.68144509724986,0
ETC,ODFL,541.8249043031533,35.594021094242315,0
ETC,OMC,210.570443528671,34.81050395572494,0
ETC,OKE,193.6340720474047,38.65010279048175,0
ETC,ORCL,206.30531926424754,33.46193269400307,0
ETC,PCAR,215.91459962382248,33.71439823555959,0
ETC,PKG,284.4715391780387,37.6786473485347,0
ETC,PH,212.8631414313835,36.875784069993145,0
ETC,PAYX,174.87778786949883,29.363950751740074,0
ETC,PAYC,715.3268959682839,29.292902681747854,0
ETC,PYPL,122.71413903626565,25.45643624942049,0
ETC,PENN,158.70581309175364,29.151453675781937,0
ETC,PNR,200.80635168749058,33.37310731677961,0
ETC,PBCT,222.88039602153677,37.585985160231516,0
ETC,PEP,173.83371923003222,28.340125810318682,0
ETC,PKI,211.65978511502226,33.5723174501295,0
ETC,PFE,185.58120859695262,30.613183774211947,0
ETC,PM,199.70085320238155,32.25976221914121,0
ETC,PSX,259.6873244560626,49.74385279633955,0
ETC,PNW,156.65634463241767,27.27740348015804,0
ETC,PXD,259.4257999207301,59.26372418886068,0
ETC,PNC,206.8005040542718,34.17976045592838,0
ETC,POOL,2086.591007501802,29.499698270419003,0
ETC,PPG,222.20099990260687,36.48671451763948,0
ETC,PPL,178.5272970197121,29.71252125135641,0
ETC,PFG,202.17352044035385,35.9106294175739,0
ETC,PG,5571.5179794695,33.598644387027974,0
ETC,PGR,88.28903314712534,24.95868259882822,0
ETC,PLD,509.3360144547905,31.505344008193262,0
ETC,PRU,219.92327634284626,42.07446518903882,0
ETC,PTC,271.07837089153907,53.02077312982243,0
ETC,PEG,193.18049767535317,32.03491746204375,0
ETC,PSA,182.49404496621867,28.88550147966142,0
ETC,PHM,177.6198910129223,30.196354422851446,0
ETC,PVH,295.8711987768087,82.37356147566167,0
ETC,QRVO,499.4416275770201,44.379567002022675,0
ETC,PWR,227.3749170549623,38.097874149579795,0
ETC,QCOM,256.35174233643625,37.776515057461694,0
ETC,DGX,191.9837477142511,27.87670089806395,0
ETC,RL,252.40594401858178,48.15068846802858,0
ETC,RJF,202.78313282667284,33.5282720434234,0
ETC,RTX,199.69662518003923,33.9292314463124,0
ETC,O,181.67209191819066,30.08632918100668,0
ETC,REG,201.6042616067336,34.76806847337525,0
ETC,REGN,439.24442128169255,43.05142010334052,0
ETC,RF,215.53037179300247,37.98196483751943,0
ETC,RSG,192.73984572084072,25.935215062606257,0
ETC,RMD,inf,57.928212315515566,0
ETC,RHI,263.73580743783094,48.31275767484138,0
ETC,ROK,239.45020251618558,38.18372476728172,0
ETC,ROL,324.0891306668667,43.26853873702298,0
ETC,ROP,149.0659599430076,26.959829132961033,0
ETC,ROST,189.13443469373163,31.34921940024651,0
ETC,RCL,219.33907949339968,50.31598726666785,0
ETC,SPGI,819.9634737093137,31.64601525850559,0
ETC,CRM,151.9857654903496,27.250708028484482,0
ETC,SBAC,3350911.8057011096,36.532556624526265,0
ETC,SLB,261.02517537604524,62.076948081935626,0
ETC,STX,569.5939635883536,38.649937189519164,0
ETC,SEE,242.61019542071836,48.15393012378664,0
ETC,SRE,183.6594638219785,28.407411233979996,0
ETC,NOW,655.1682465562393,22.55800064799824,0
ETC,SHW,601.8884063321154,36.45105717417743,0
ETC,SBNY,190.4679740768127,32.17232573850812,0
ETC,SPG,231.40341913833106,50.86877341298376,0
ETC,SWKS,287.15298312955133,36.04635788040036,0
ETC,SNA,225.58600850825295,38.195286815167655,0
ETC,SEDG,1530636.26734253,221.7475080909566,0
ETC,SO,583.4127300436105,30.59978752169269,0
ETC,LUV,205.10503263761993,34.62659291566004,0
ETC,SWK,196.01070367791814,33.72152221852803,0
ETC,SBUX,230.01861292119946,31.61663910589764,0
ETC,STT,245.77960776309837,38.21087957856275,0
ETC,STE,481.39930971054326,30.360308586083708,0
ETC,SYK,184.3240036764248,30.050206682440066,0
ETC,SIVB,227.4386546450132,40.09441499797605,0
ETC,SYF,211.82972059759518,39.75527497009834,0
ETC,SNPS,617.7889620267212,28.795945607210832,0
ETC,SYY,201.60200079692123,35.98322831779482,0
ETC,TMUS,12407.367259917242,28.309467360698754,0
ETC,TROW,197.61943281093016,27.472279366460192,0
ETC,TTWO,1187688.3643896552,44.63532051866949,0
ETC,TPR,215.10609180904927,42.43099317808317,0
ETC,TGT,1794.6900242198697,56.5851848761967,0
ETC,TEL,188.40877243950598,31.47977742056349,0
ETC,TDY,535.862821030281,40.29322575398214,0
ETC,TFX,408.78222411371223,33.537320845599076,0
ETC,TER,6984.849737610243,51.93983834489806,0
ETC,TSLA,1376.7242929229756,141.5228338872134,0
ETC,TXN,222.15421557613084,31.801626622318338,0
ETC,TXT,232.1131903656673,45.69297510265048,0
ETC,TMO,5974.770177197152,30.137710181213997,0
ETC,TJX,190.35217202898696,31.366628592417587,0
ETC,TSCO,202.30802371487758,33.18426444620267,0
ETC,TT,207.57273549649926,27.040326007822337,0
ETC,TDG,176.9952746850541,30.112251465689347,0
ETC,TRV,186.09813246524743,31.090986052771623,0
ETC,TRMB,172.15173401505234,28.667225698850416,0
ETC,TFC,204.60492322083434,35.15361230820032,0
ETC,TWTR,229.24744890690656,39.5785809354225,0
ETC,TYL,3351.472153280435,38.37572755025383,0
ETC,TSN,213.5309264037285,35.39962820697597,0
ETC,UDR,178.67446181550878,29.65230701713104,0
ETC,ULTA,227.7662474793251,47.5598023033922,0
ETC,USB,220.8807371884144,37.42113911583525,0
ETC,UAA,219.53063627127085,45.24254169733038,0
ETC,UA,220.61852109701175,45.38529343143434,0
ETC,UNP,194.19585517948522,32.13597612002853,0
ETC,UAL,231.10249620016225,50.85849843052061,0
ETC,UNH,382.99224012568965,30.425266140300398,0
ETC,UPS,316.9627716664534,41.35332657875924,0
ETC,URI,224.39057575066107,39.87366824261527,0
ETC,UHS,203.71479782294017,34.96920844300058,0
ETC,VLO,242.11022335776534,48.02338501975145,0
ETC,VTR,193.93740479814068,38.11707460909401,0
ETC,VRSN,134.38252622069822,25.993461551494477,0
ETC,VRSK,204.11827545509595,26.425996731811424,0
ETC,VZ,253.2998187042894,32.57062436447763,0
ETC,VRTX,2921.7584414586036,35.02865346179577,0
ETC,VFC,228.10394909274618,39.70596683838322,0
ETC,VIAC,257.29972941223275,65.00140319842917,0
ETC,VTRS,317.46976806152594,61.90503973780807,0
ETC,V,215.65636598841138,26.50432947371888,0
ETC,VNO,204.45125248756753,36.44621457578532,0
ETC,VMC,197.19113011285475,32.41580261100623,0
ETC,WRB,235.08897397866235,29.460226310156845,0
ETC,WAB,221.31751841589045,38.36371083846831,0
ETC,WMT,5779.147266338892,35.60791450325756,0
ETC,WBA,267.1848906823602,37.321464551953156,0
ETC,DIS,199.235624009643,32.71988047448063,0
ETC,WM,159.44631971945785,26.251398540646797,0
ETC,WAT,203.0772581387982,32.46242910094648,0
ETC,WEC,4302.030320364601,33.0942619763333,0
ETC,WFC,234.02751323498842,40.234282869780515,0
ETC,WELL,185.94443381423923,33.426470488666276,0
ETC,WST,656581.391356566,39.77559305211737,0
ETC,WDC,200.99585161223695,34.516845386813856,0
ETC,WRK,198.51370236134596,32.685722297969896,0
ETC,WY,198.80381643950682,33.93946901120643,0
ETC,WHR,201.78400919873928,35.20867533990503,0
ETC,WMB,236.6470771515235,48.50399242237011,0
ETC,WLTW,166.68136569553343,27.251147587061453,0
ETC,WYNN,229.3839101531358,48.14632806004456,0
ETC,XEL,1182.2903096301004,28.848322443537135,0
ETC,XLNX,331.2905959079085,63.404410618907306,0
ETC,XYL,188.59345960285938,31.206427113612847,0
ETC,YUM,189.4406480011964,31.941197900185692,0
ETC,ZBRA,273.70900769372656,40.93605957160453,0
ETC,ZBH,200.24859212012473,32.070272254983124,0
ETC,ZION,238.21032937689358,42.594458793285085,0
ETC,ZTS,1531.6422168140289,32.578886429570034,0
